"from","to","parent_action_type","action_type","mechanism_of_action","disease_efficacy","source","LINK_FUNCTION"
"C81473","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C81473","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C81482","DRD2","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D2 receptor antagonist",TRUE,"ChEMBL",-1
"C81482","DRD3","NEGATIVE MODULATOR","ANTAGONIST","Dopamine D3 receptor antagonist",TRUE,"ChEMBL",-1
"C81482","HTR1A","POSITIVE MODULATOR","AGONIST","Serotonin 1a (5-HT1a) receptor agonist",TRUE,"ChEMBL",1
"C81498","TACR1","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 1 receptor antagonist",TRUE,"ChEMBL",-1
"C81499","TACR1","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 1 receptor antagonist",TRUE,"ChEMBL",-1
"C81529","CETP","NEGATIVE MODULATOR","INHIBITOR","Cholesteryl ester transfer protein inhibitor",TRUE,"ChEMBL",-1
"C81533","THRB","POSITIVE MODULATOR","AGONIST","Thyroid hormone receptor beta-1 agonist",TRUE,"ChEMBL",1
"C81535","FDFT1","NEGATIVE MODULATOR","INHIBITOR","Squalene synthetase inhibitor",TRUE,"ChEMBL",-1
"C81536","NR1H4","POSITIVE MODULATOR","AGONIST","Bile acid receptor FXR agonist",TRUE,"ChEMBL",1
"C81562","DRD3","POSITIVE MODULATOR","AGONIST","Dopamine D3 receptor agonist",TRUE,"ChEMBL",1
"C81571","P2RY12","NEGATIVE MODULATOR","ANTAGONIST","Purinergic receptor P2Y12 antagonist",TRUE,"ChEMBL",-1
"C81615","GABRA1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRA2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRA3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRA4","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRA5","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRA6","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRB1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRB2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRB3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRD","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRE","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRG1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRG2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRG3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRP","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81615","GABRQ","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C81619","GABRA1","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRA2","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRA3","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRA4","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRA5","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRA6","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRB1","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRB2","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRB3","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRD","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRE","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRG1","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRG2","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRG3","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRP","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81619","GABRQ","NEGATIVE MODULATOR","ANTAGONIST","GABA-A receptor; anion channel antagonist",TRUE,"ChEMBL",-1
"C81622","ESR1","POSITIVE MODULATOR","AGONIST","Estrogen receptor alpha agonist",TRUE,"ChEMBL",1
"C81639","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C81640","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C81640","SYK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase SYK inhibitor",TRUE,"ChEMBL",-1
"C81644","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C81648","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C81656","ADRB1","NEGATIVE MODULATOR","ANTAGONIST","Beta-1 adrenergic receptor antagonist",TRUE,"ChEMBL",-1
"C81656","ADRB2","NEGATIVE MODULATOR","ANTAGONIST","Beta-2 adrenergic receptor antagonist",TRUE,"ChEMBL",-1
"C81661","ADRB1","NEGATIVE MODULATOR","ANTAGONIST","Beta-1 adrenergic receptor antagonist",TRUE,"ChEMBL",-1
"C81670","CHRNA3","POSITIVE MODULATOR","PARTIAL AGONIST","Neuronal acetylcholine receptor; alpha3/beta4 partial agonist",TRUE,"ChEMBL",1
"C81670","CHRNB4","POSITIVE MODULATOR","PARTIAL AGONIST","Neuronal acetylcholine receptor; alpha3/beta4 partial agonist",TRUE,"ChEMBL",1
"C81673","FDPS","NEGATIVE MODULATOR","INHIBITOR","Farnesyl diphosphate synthase inhibitor",TRUE,"ChEMBL",-1
"C81677","CACNA1C","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81677","CACNA1D","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81677","CACNA1F","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81677","CACNA1S","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81680","CACNA1C","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81680","CACNA1D","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81680","CACNA1F","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81680","CACNA1S","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81682","CACNA1C","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81682","CACNA1D","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81682","CACNA1F","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81682","CACNA1S","NEGATIVE MODULATOR","BLOCKER","Voltage-gated L-type calcium channel blocker",TRUE,"ChEMBL",-1
"C81692","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C81693","PPARG","POSITIVE MODULATOR","AGONIST","Peroxisome proliferator-activated receptor gamma agonist",TRUE,"ChEMBL",1
"C81698","DPP4","NEGATIVE MODULATOR","INHIBITOR","Dipeptidyl peptidase IV inhibitor",TRUE,"ChEMBL",-1
"C81699","ABCC8","NEGATIVE MODULATOR","BLOCKER","Sulfonylurea receptor 1, Kir6.2 blocker",TRUE,"ChEMBL",-1
"C81699","KCNJ11","NEGATIVE MODULATOR","BLOCKER","Sulfonylurea receptor 1, Kir6.2 blocker",TRUE,"ChEMBL",-1
"C81702","DPP4","NEGATIVE MODULATOR","INHIBITOR","Dipeptidyl peptidase IV inhibitor",TRUE,"ChEMBL",-1
"C81916","CCKAR","NEGATIVE MODULATOR","ANTAGONIST","Cholecystokinin receptor antagonist",TRUE,"ChEMBL",-1
"C81916","CCKBR","NEGATIVE MODULATOR","ANTAGONIST","Cholecystokinin receptor antagonist",TRUE,"ChEMBL",-1
"C81934","BTK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase BTK inhibitor",TRUE,"ChEMBL",-1
"C81937","CHEK1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase Chk1 inhibitor",TRUE,"ChEMBL",-1
"C81941","TPH1","NEGATIVE MODULATOR","INHIBITOR","Tryptophan 5-hydroxylase inhibitor",TRUE,"ChEMBL",-1
"C81941","TPH2","NEGATIVE MODULATOR","INHIBITOR","Tryptophan 5-hydroxylase inhibitor",TRUE,"ChEMBL",-1
"C82234","F10","NEGATIVE MODULATOR","INHIBITOR","Coagulation factor X inhibitor",TRUE,"ChEMBL",-1
"C82234","F2","NEGATIVE MODULATOR","INHIBITOR","Thrombin inhibitor",TRUE,"ChEMBL",-1
"C82238","SLC6A4","NEGATIVE MODULATOR","INHIBITOR","Serotonin transporter inhibitor",TRUE,"ChEMBL",-1
"C82239","GLP1R","POSITIVE MODULATOR","AGONIST","Glucagon-like peptide 1 receptor agonist",TRUE,"ChEMBL",1
"C82257","ADRB1","NEGATIVE MODULATOR","ANTAGONIST","Beta-1 adrenergic receptor antagonist",TRUE,"ChEMBL",-1
"C82257","ADRB2","NEGATIVE MODULATOR","ANTAGONIST","Beta-2 adrenergic receptor antagonist",TRUE,"ChEMBL",-1
"C82258","ELANE","NEGATIVE MODULATOR","INHIBITOR","Leukocyte elastase inhibitor",TRUE,"ChEMBL",-1
"C82270","F9","POSITIVE MODULATOR","POSITIVE MODULATOR","Coagulation factor IX positive modulator",TRUE,"ChEMBL",1
"C82272","F10","POSITIVE MODULATOR","POSITIVE MODULATOR","Coagulation factor X positive modulator",TRUE,"ChEMBL",1
"C82274","HRH1","NEGATIVE MODULATOR","ANTAGONIST","Histamine H1 receptor antagonist",TRUE,"ChEMBL",-1
"C82294","FKBP1A","NEGATIVE MODULATOR","INHIBITOR","FK506-binding protein 1A inhibitor",TRUE,"ChEMBL",-1
"C82301","BHMT","OTHER","SUBSTRATE","Betaine-homocysteine S-methyltransferase substrate",TRUE,"ChEMBL",0
"C82301","BHMT2","OTHER","SUBSTRATE","Betaine-homocysteine S-methyltransferase substrate",TRUE,"ChEMBL",0
"C82344","SLC6A2","OTHER","SUBSTRATE","Norepinephrine transporter substrate",TRUE,"ChEMBL",0
"C82348","MET","NEGATIVE MODULATOR","ANTAGONIST","Hepatocyte growth factor receptor antagonist",TRUE,"ChEMBL",-1
"C82349","AURKA","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase Aurora inhibitor",TRUE,"ChEMBL",-1
"C82349","AURKB","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase Aurora inhibitor",TRUE,"ChEMBL",-1
"C82349","AURKC","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase Aurora inhibitor",TRUE,"ChEMBL",-1
"C82358","EPCAM","NEGATIVE MODULATOR","INHIBITOR","Epithelial cell adhesion molecule inhibitor",TRUE,"ChEMBL",-1
"C82359","IL6","NEGATIVE MODULATOR","INHIBITOR","Interleukin-6 inhibitor",TRUE,"ChEMBL",-1
"C82363","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor 2 inhibitor",TRUE,"ChEMBL",-1
"C82363","MET","NEGATIVE MODULATOR","INHIBITOR","Hepatocyte growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C82367","DLL4","NEGATIVE MODULATOR","INHIBITOR","Delta-like protein 4 inhibitor",TRUE,"ChEMBL",-1
"C82379","FLT1","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C82379","FLT4","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C82379","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C82379","TEK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase TIE-2 inhibitor",TRUE,"ChEMBL",-1
"C82383","APH1A","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82383","APH1B","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82383","NCSTN","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82383","PSEN1","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82383","PSEN2","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82383","PSENEN","NEGATIVE MODULATOR","INHIBITOR","Gamma-secretase inhibitor",TRUE,"ChEMBL",-1
"C82385","SMO","NEGATIVE MODULATOR","INHIBITOR","Smoothened homolog inhibitor",TRUE,"ChEMBL",-1
"C82390","AKT1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase AKT inhibitor",TRUE,"ChEMBL",-1
"C82390","AKT2","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase AKT inhibitor",TRUE,"ChEMBL",-1
"C82390","AKT3","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase AKT inhibitor",TRUE,"ChEMBL",-1
"C82404","PIM1","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C82404","PIM2","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C82404","PIM3","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase PIM inhibitor",TRUE,"ChEMBL",-1
"C82406","CD248","NEGATIVE MODULATOR","INHIBITOR","Endosialin inhibitor",TRUE,"ChEMBL",-1
"C82413","EPHB4","NEGATIVE MODULATOR","INHIBITOR","Ephrin type-B receptor 4 inhibitor",TRUE,"ChEMBL",-1
"C82413","KDR","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor receptor 2 inhibitor",TRUE,"ChEMBL",-1
"C82413","PDGFRB","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor beta inhibitor",TRUE,"ChEMBL",-1
"C82418","CDC7","NEGATIVE MODULATOR","INHIBITOR","Cell division cycle 7-related protein kinase inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGAV","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-3 inhibitor|Integrin alpha-V/beta-6 inhibitor|Integrin alpha-V/beta-1 inhibitor|Integrin alpha-V/beta-5 inhibitor|Integrin alpha-V/beta-8 inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGB1","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-1 inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGB3","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-3 inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGB5","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-5 inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGB6","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-6 inhibitor",TRUE,"ChEMBL",-1
"C82422","ITGB8","NEGATIVE MODULATOR","INHIBITOR","Integrin alpha-V/beta-8 inhibitor",TRUE,"ChEMBL",-1
"C82492","ERBB2","NEGATIVE MODULATOR","INHIBITOR","Receptor protein-tyrosine kinase erbB-2 inhibitor",TRUE,"ChEMBL",-1
"C82492","ERBB2","OTHER","BINDING AGENT","Receptor protein-tyrosine kinase erbB-2 binding agent",TRUE,"ChEMBL",0
"C82492","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82492","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C82623","SNAP25","NEGATIVE MODULATOR","INHIBITOR","Synaptosomal-associated protein 25 inhibitor|Synaptosomal nerve-associated protein 25 (SNAP-25) inhibitor",TRUE,"ChEMBL",-1
"C82623","SNAP25","OTHER","HYDROLYTIC ENZYME","Synaptosomal nerve-associated protein 25 (SNAP-25) hydrolytic enzyme",TRUE,"ChEMBL",0
"C82653","ADRM1","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA1","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA2","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA3","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA4","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA5","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA6","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA7","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMA8","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB1","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB10","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB11","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB2","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB3","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB4","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB5","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB6","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB7","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB8","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMB9","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC1","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC2","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC3","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC4","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC5","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMC6","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD1","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD11","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD12","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD13","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD14","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD2","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD3","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD4","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD6","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD7","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82653","PSMD8","NEGATIVE MODULATOR","INHIBITOR","26S proteasome inhibitor|26S proteosome inhibitor",TRUE,"ChEMBL",-1
"C82653","SEM1","NEGATIVE MODULATOR","INHIBITOR","26S proteosome inhibitor|26S proteasome inhibitor",TRUE,"ChEMBL",-1
"C82655","MC1R","POSITIVE MODULATOR","AGONIST","Melanocortin receptor 1 agonist",TRUE,"ChEMBL",1
"C82674","AURKB","NEGATIVE MODULATOR","INHIBITOR","Serine/threonine-protein kinase Aurora-B inhibitor",TRUE,"ChEMBL",-1
"C82676","TOP1","NEGATIVE MODULATOR","INHIBITOR","DNA topoisomerase I inhibitor",TRUE,"ChEMBL",-1
"C82677","MET","NEGATIVE MODULATOR","INHIBITOR","Hepatocyte growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C82683","IGF1","NEGATIVE MODULATOR","INHIBITOR","Insulin-like growth factor I inhibitor",TRUE,"ChEMBL",-1
"C82683","IGF2","NEGATIVE MODULATOR","INHIBITOR","Insulin-like growth factor II inhibitor",TRUE,"ChEMBL",-1
"C82684","PDGFRA","NEGATIVE MODULATOR","INHIBITOR","Platelet-derived growth factor receptor alpha inhibitor",TRUE,"ChEMBL",-1
"C82687","KCNA1","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA10","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA2","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA3","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
"C82687","KCNA4","NEGATIVE MODULATOR","BLOCKER","Voltage-gated potassium channel blocker",TRUE,"ChEMBL",-1
